banco,comercio,direccion,comuna,lat,lon,logo,dias,monto,tope,vigencia,sitio_web,categoria,url
Santander,Burger King,,Santiago,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,La Reina,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,Providencia,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,Vitacura,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,Ñuñoa,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,Peñalolén,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,Macul,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,Huechuraba,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,Lo Barnechea,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,Independencia,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,San Miguel,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,La Florida,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,Maipú,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Burger King,,Quilicura,,,https://banco.santander.cl/uploads/000/046/065/7b06054b-0eab-47e4-86a0-79301b1255b8/original/logo_bk.jpg,jueves,40% dcto.,15000,2026-09-30,https://www.burgerking.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/burger-king-2
Santander,Melt Pizzas,,La Reina,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,Vitacura,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,Santiago,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,Las Condes,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,Providencia,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,Peñalolén,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,Recoleta,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,Huechuraba,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,Lo Barnechea,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,San Miguel,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,La Florida,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,Puente Alto,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Melt Pizzas,,Ñuñoa,,,https://banco.santander.cl/uploads/000/052/889/28ffd53b-788e-4d55-b47f-675df3b7f92c/original/Logo_ActualizadoMelt.png,martes,40% dcto.,40000,2026-09-30,https://meltpizzas.com,restaurantes,https://banco.santander.cl/beneficios/promociones/melt
Santander,Aquality,,,,,https://banco.santander.cl/uploads/000/045/992/2e5a2c6a-c82f-49ac-9699-9929c85a2478/original/logo_aquality.jpg,martes,40% dcto. y acumula 1 Milla LATAM Pass adicional,100000,2026-09-30,https://www.aqualitysoluciones.cl,restaurantes,https://banco.santander.cl/beneficios/promociones/aquality-3
Santander,Al Pesto,"Boulevard Los Ingleses, Av. Chicureo Km 2",Colina,,,https://banco.santander.cl/uploads/000/045/984/7895114a-d08e-48c2-828e-6522416e6119/original/logo_al_pesto.jpg,martes,40% dcto.,40000,2026-09-30,https://www.alpesto.cl,restaurantes,https://banco.santander.cl/beneficios/promociones/al-pesto
